id,date,bedrooms,sqft_lot,level
6746700565,2014-10-23,2,2700,low_standard
5049800005,2014-06-27,2,8380,low_standard
7787110370,2014-10-27,4,8027,low_standard
3904901520,2014-10-30,3,4667,low_standard
7202330330,2014-08-14,3,3076,low_standard
5637500250,2015-02-10,2,6035,low_standard
7715800390,2014-11-10,3,14080,low_standard
2487200680,2015-02-24,2,7500,low_standard
2896400170,2015-03-16,3,3074,low_standard
3959400710,2014-07-30,3,6001,low_standard
2771602425,2014-07-21,2,1600,low_standard
3022800010,2014-07-14,3,3043,low_standard
3574800090,2014-12-02,5,7945,low_standard
1624049170,2014-10-17,4,8712,low_standard
8079030390,2015-03-04,3,7286,low_standard
4140090370,2015-02-18,4,7920,low_standard
37000335,2014-08-14,3,7749,low_standard
2623089002,2015-04-16,3,214315,low_standard
1934800087,2014-06-26,2,1221,low_standard
9477201620,2014-05-16,4,7800,low_standard
3275730120,2014-08-18,4,8375,low_standard
8567300270,2014-08-18,4,43692,low_standard
6413600275,2014-07-24,4,5922,low_standard
8663100050,2014-05-19,5,12687,low_standard
1172000135,2014-07-31,4,6350,low_standard
8568700015,2015-04-23,3,9998,low_standard
6052400175,2014-06-23,2,21675,low_standard
9477100060,2014-09-09,3,7800,low_standard
1909600046,2014-07-03,3,5692,low_standard
3709500180,2014-05-27,3,5449,low_standard
4017110020,2014-06-30,4,39446,low_standard
2926049221,2014-10-14,3,6500,low_standard
8673400086,2014-05-02,3,1180,low_standard
6117500955,2015-02-04,4,10497,low_standard
5101400871,2015-05-24,2,6670,low_standard
3992700585,2014-11-20,3,9360,low_standard
2917200365,2014-06-10,2,7137,low_standard
3881900605,2015-03-15,2,4800,low_standard
1232001480,2014-07-10,2,3840,low_standard
9144100158,2014-12-29,3,8910,low_standard
9558010090,2014-08-22,4,8111,low_standard
2525059127,2014-11-18,4,21780,low_standard
8161020050,2014-12-03,3,21883,low_standard
259800060,2014-06-06,4,8395,low_standard
2249800080,2014-05-23,3,8702,low_standard
2594200350,2015-03-04,2,7200,low_standard
3298200320,2014-06-24,4,7400,low_standard
2540830020,2015-04-01,3,6449,low_standard
7298030210,2014-12-23,3,16173,low_standard
2607720420,2015-01-20,3,9608,low_standard
179001455,2014-11-07,4,5000,low_standard
8151600900,2014-11-12,5,11250,low_standard
8151601090,2014-08-01,4,9099,low_standard
476000110,2015-04-01,2,1137,low_standard
2767601311,2014-10-24,3,1102,low_standard
9527310110,2014-08-26,3,3703,low_standard
2734100065,2014-06-12,5,6846,low_standard
952003480,2014-11-17,4,4600,low_standard
1773100315,2014-08-27,4,6000,low_standard
8665050080,2014-10-10,3,4408,low_standard
9455200790,2014-12-09,3,5100,low_standard
8886000021,2014-06-16,3,32340,low_standard
3333001997,2014-07-25,3,5101,low_standard
3955900910,2015-04-10,4,8558,low_standard
9136103027,2014-06-08,2,3225,low_standard
259800410,2014-11-06,3,7200,low_standard
3874400380,2015-03-16,3,22089,low_standard
8563000130,2014-07-17,3,10844,low_standard
3904901450,2014-11-20,3,4050,low_standard
2781250150,2015-04-23,4,6383,low_standard
8126300360,2014-07-30,3,11200,low_standard
2592400250,2015-01-07,4,7200,low_standard
8024202520,2014-05-09,2,6634,low_standard
3942900115,2015-04-21,3,4998,low_standard
2722059185,2014-09-10,4,81892,low_standard
5592200010,2015-02-27,3,5269,low_standard
2877102495,2015-04-29,3,3200,low_standard
2297400250,2014-12-17,4,7200,low_standard
9560800390,2014-05-16,3,7340,low_standard
7787110680,2014-09-23,3,8010,low_standard
5422570760,2014-10-14,3,7056,low_standard
442000015,2014-06-12,3,5664,low_standard
5393601050,2014-05-09,4,6000,low_standard
3693900245,2014-07-07,2,2500,low_standard
3629960170,2014-10-21,3,1960,low_standard
638100015,2015-03-12,3,67953,low_standard
3655400060,2014-08-08,3,4565,low_standard
126049231,2014-05-16,3,24318,low_standard
5101405265,2014-09-11,4,5257,low_standard
3692900010,2014-10-28,2,3150,low_standard
3438502200,2014-09-17,4,16934,low_standard
5679501310,2014-10-30,3,4800,low_standard
1563100557,2014-10-10,3,1266,low_standard
1781500155,2014-05-29,4,4725,low_standard
7215420160,2014-07-01,4,42077,low_standard
4307350520,2015-02-25,5,7180,low_standard
8651730290,2014-08-05,4,7200,low_standard
2115200160,2014-06-05,4,3784,low_standard
4058801670,2014-07-17,3,8201,low_standard
7853270830,2014-08-05,3,7934,low_standard
3524049083,2014-11-04,4,4400,low_standard
3019300050,2014-07-31,3,4000,low_standard
8682310470,2015-01-07,2,4660,low_standard
1826049426,2015-01-05,4,12368,low_standard
2783600210,2014-09-16,3,16863,low_standard
1498300875,2014-08-14,3,930,low_standard
2023049218,2015-03-16,2,7740,low_standard
9477000190,2014-08-08,3,7200,low_standard
2159900020,2014-11-26,2,2001,low_standard
1702901557,2014-09-11,5,5500,low_standard
7327500270,2014-09-25,3,13630,low_standard
6893300295,2014-07-15,4,13211,low_standard
217500005,2014-11-24,3,7800,low_standard
3798000165,2015-02-18,3,6927,low_standard
6806300750,2015-03-18,4,7448,low_standard
7852130080,2014-09-25,3,4724,low_standard
5104511630,2014-08-12,4,7198,low_standard
3797000205,2014-09-24,3,2610,low_standard
3345100184,2014-10-20,3,36000,low_standard
4235400097,2014-12-02,3,968,low_standard
4443800810,2014-08-19,3,3880,low_standard
6021503451,2014-08-22,3,1056,low_standard
9498200046,2015-02-06,2,6804,low_standard
7853301240,2014-07-17,3,5866,low_standard
2754700170,2014-08-04,2,4140,low_standard
3303100075,2014-10-14,3,7598,low_standard
8161020060,2014-06-20,4,21781,low_standard
2426049078,2014-07-16,4,12197,low_standard
2832100215,2015-03-23,2,10170,low_standard
3645100240,2014-09-22,3,4579,low_standard
6450302545,2015-05-08,3,5460,low_standard
6204200180,2014-07-09,3,8223,low_standard
6189600040,2014-11-17,3,7950,low_standard
3438503021,2014-11-05,3,7049,low_standard
3278600900,2014-12-31,3,2778,low_standard
3211260290,2015-03-09,4,35124,low_standard
8598900125,2015-04-06,3,8028,low_standard
5101404608,2014-12-01,2,5413,low_standard
7128300060,2014-07-07,5,3000,low_standard
6821101765,2014-06-21,4,2788,low_standard
3574801510,2014-08-13,3,7567,low_standard
1085623560,2015-02-02,4,4875,low_standard
1525069088,2015-05-04,5,226097,low_standard
3448001285,2014-08-18,4,5920,low_standard
5253300437,2015-03-19,4,7092,low_standard
3715500170,2014-06-23,3,10280,low_standard
7507500015,2014-07-30,3,8303,low_standard
226039282,2014-07-28,6,10490,low_standard
1453602065,2015-02-05,3,8200,low_standard
3296900160,2014-06-09,4,14024,low_standard
5027800190,2015-03-24,4,8700,low_standard
7202290240,2014-10-17,3,3129,low_standard
9421500010,2015-02-05,4,7902,low_standard
7715800310,2014-08-21,2,7280,low_standard
2473002060,2014-05-19,3,10200,low_standard
7302000210,2014-11-07,3,47419,low_standard
7955050250,2014-11-25,4,7575,low_standard
5126300960,2015-01-27,3,8169,low_standard
1508210100,2014-08-27,4,8132,low_standard
7312000240,2014-06-23,4,7253,low_standard
7504400850,2014-05-21,4,12007,low_standard
9278200131,2014-08-04,4,6110,low_standard
8917100206,2014-07-18,4,12688,low_standard
293000165,2014-08-19,3,6384,low_standard
7312400030,2015-01-30,2,5000,low_standard
1036100130,2014-08-08,3,39932,low_standard
6813600440,2014-10-22,2,5535,low_standard
952000725,2014-10-21,2,4313,low_standard
1714900060,2015-04-24,5,5445,low_standard
9238901420,2015-02-02,3,5100,low_standard
2867300030,2014-08-01,4,8485,low_standard
3362401763,2014-05-08,2,1060,low_standard
2436700315,2014-10-14,2,4000,low_standard
8079030350,2014-09-10,3,9592,low_standard
9477100490,2015-04-24,3,7700,low_standard
7852000110,2014-09-03,3,4670,low_standard
1310440470,2015-01-13,3,7923,low_standard
9187200245,2014-12-31,4,3300,low_standard
3574800520,2014-06-20,3,7280,low_standard
4046500160,2014-07-29,3,15000,low_standard
825049073,2014-06-30,2,3400,low_standard
1250201165,2014-11-21,5,3600,low_standard
3319500334,2015-03-27,2,1289,low_standard
1826049442,2015-03-10,3,11036,low_standard
1604600227,2015-03-28,2,3000,low_standard
1387300940,2015-04-29,3,7200,low_standard
7202290320,2014-10-24,3,3172,low_standard
7853302140,2014-05-24,3,4399,low_standard
3374900035,2015-02-23,3,8124,low_standard
6141100038,2014-06-02,2,6800,low_standard
1823099028,2014-07-22,3,32379,low_standard
2391602250,2014-06-26,4,5750,low_standard
2472920740,2014-11-14,4,7386,low_standard
9238500190,2014-12-02,4,28600,low_standard
5100403952,2015-02-25,2,4128,low_standard
5056500260,2014-05-02,4,8119,low_standard
1982201345,2014-05-02,2,4850,low_standard
4140900050,2015-01-26,4,10200,low_standard
9521100855,2014-06-10,3,1286,low_standard
423059409,2014-09-28,4,5650,low_standard
3580900200,2014-06-17,4,8400,low_standard
3370000150,2014-08-04,4,28254,low_standard
3395070560,2015-01-20,5,3642,low_standard
9523102040,2014-09-22,3,5300,low_standard
930000425,2015-03-01,3,5120,low_standard
1402620120,2015-05-12,4,7517,low_standard
1775500050,2015-01-29,1,64469,low_standard
8121100255,2014-05-07,3,6180,low_standard
5013500400,2015-03-26,4,6678,low_standard
1441000350,2014-09-15,4,4869,low_standard
9414500230,2014-10-22,3,10835,low_standard
4315700175,2014-06-12,3,5750,low_standard
4335000030,2014-06-25,3,17100,low_standard
2826049023,2014-07-29,3,7989,low_standard
7852030310,2014-06-18,4,4780,low_standard
5422560470,2014-12-03,3,6408,low_standard
6649500060,2014-07-29,4,8256,low_standard
6415100410,2014-06-09,3,8153,low_standard
6817801040,2014-08-21,2,12086,low_standard
9521100106,2014-08-26,4,4000,low_standard
2767600171,2014-05-19,2,1968,low_standard
1139000135,2014-10-09,4,7560,low_standard
2124049160,2015-04-16,6,5310,low_standard
5072300210,2014-06-24,3,9900,low_standard
518000040,2015-01-02,4,10200,low_standard
2600010360,2015-03-09,3,10950,low_standard
7201900370,2015-05-05,3,8412,low_standard
9557300190,2014-07-11,3,7225,low_standard
6187700175,2014-12-23,3,8529,low_standard
826069180,2014-10-21,4,56192,low_standard
8079010190,2014-06-26,4,7526,low_standard
192600100,2014-06-26,4,7826,low_standard
1231001115,2014-10-01,2,3400,low_standard
9412200080,2014-05-23,4,10400,low_standard
9297301495,2015-02-03,3,3738,low_standard
3277801640,2014-12-02,4,3245,low_standard
5662100110,2015-02-18,3,6807,low_standard
2767701416,2015-01-16,3,1032,low_standard
4392200165,2014-09-04,1,6567,low_standard
3448740250,2015-04-28,4,4526,low_standard
9282801030,2014-09-25,5,6000,low_standard
1441800250,2015-01-26,4,15750,low_standard
7740100015,2015-02-06,3,16851,low_standard
1931301105,2014-07-17,3,2401,low_standard
8024200685,2014-05-20,3,1443,low_standard
6817800840,2015-03-25,2,15873,low_standard
8079010220,2014-11-17,4,7203,low_standard
2902200838,2014-10-27,2,1088,low_standard
7010700110,2014-09-16,3,1800,low_standard
7857003851,2015-04-20,4,5004,low_standard
6414100231,2014-10-15,4,7986,low_standard
7955060010,2014-06-13,4,7575,low_standard
193600200,2014-06-19,3,8740,low_standard
200800330,2014-07-11,3,6829,low_standard
3959401284,2014-06-26,3,6290,low_standard
1702901485,2014-06-03,2,6600,low_standard
9477201370,2015-02-26,3,8025,low_standard
5652600069,2014-09-17,3,6010,low_standard
3574800860,2014-10-07,3,7641,low_standard
1402970020,2014-12-17,4,5085,low_standard
2140950130,2014-09-11,4,7928,low_standard
4039500610,2014-08-20,3,8400,low_standard
7436900060,2015-04-24,3,8925,low_standard
7016100120,2014-06-12,3,7392,low_standard
924069190,2014-08-19,3,11880,low_standard
238000201,2014-07-23,3,9697,low_standard
579000550,2014-11-07,2,6760,low_standard
622100092,2014-07-16,3,19747,low_standard
123059071,2014-07-08,3,217800,low_standard
9560800290,2014-08-14,3,11231,low_standard
7935000125,2014-06-05,3,7500,low_standard
9828700005,2015-05-12,3,4000,low_standard
4397010300,2014-11-13,4,10646,low_standard
1529300435,2014-11-20,3,5500,low_standard
6838000520,2015-02-20,2,4903,low_standard
3578110200,2014-06-23,3,7207,low_standard
6056100293,2014-11-10,3,4929,low_standard
7129304540,2015-05-14,5,5600,low_standard
2223069120,2014-08-20,4,49149,low_standard
9329300040,2014-09-10,3,7820,low_standard
3579800405,2014-08-25,4,10880,low_standard
7852180530,2015-04-03,3,4997,low_standard
9289900065,2014-09-11,3,29735,low_standard
2223089053,2014-06-03,3,57063,low_standard
2824079053,2015-01-13,3,66211,low_standard
2768100206,2014-10-01,3,1097,low_standard
6141100330,2014-06-12,3,6556,low_standard
9828200746,2015-05-04,2,1024,low_standard
7202330160,2014-11-19,3,5434,low_standard
7787100390,2015-04-20,3,7605,low_standard
8024200683,2014-07-09,3,1413,low_standard
9477200560,2015-04-13,3,7245,low_standard
2472920680,2015-01-12,4,8061,low_standard
4400900030,2014-06-02,4,11034,low_standard
1310440590,2015-04-13,3,6302,low_standard
2141500040,2014-09-12,4,8038,low_standard
9485950060,2014-12-08,5,36036,low_standard
7853230570,2014-09-15,3,5800,low_standard
8819900270,2014-05-20,2,4000,low_standard
3705900238,2014-08-28,3,8400,low_standard
1442880380,2014-07-30,3,5171,low_standard
8929000050,2014-09-04,4,1994,low_standard
2770601696,2014-07-03,3,1348,low_standard
2880100240,2014-08-25,2,3000,low_standard
8682320160,2015-02-20,2,4666,low_standard
7229800066,2014-08-19,4,15075,low_standard
1626079012,2015-02-25,3,223377,low_standard
5469500020,2015-05-05,3,15000,low_standard
2768301182,2014-12-04,3,1613,low_standard
2644900109,2015-04-27,5,7500,low_standard
2391600950,2014-05-02,3,2875,low_standard
5637200200,2014-05-23,4,12067,low_standard
6647400250,2014-07-23,3,7773,low_standard
5469502660,2014-09-29,4,14600,low_standard
6893300350,2014-06-02,2,12282,low_standard
4307330050,2014-07-21,5,7950,low_standard
8682281220,2014-10-14,2,6515,low_standard
2207200635,2014-06-02,3,6900,low_standard
2323069073,2014-06-22,3,40003,low_standard
8665900295,2015-04-23,3,6510,low_standard
446000020,2014-09-13,4,5500,low_standard
6371000148,2014-11-25,2,1340,low_standard
9268200348,2014-10-28,5,5009,low_standard
1323089056,2014-11-10,2,113862,low_standard
5249803010,2015-01-21,4,5465,low_standard
1626079154,2014-05-20,3,251341,low_standard
2045800006,2014-09-04,3,4551,low_standard
5255690160,2014-10-09,4,8300,low_standard
2710600070,2015-02-04,2,5671,low_standard
8832900155,2015-04-14,4,17279,low_standard
4204400175,2015-02-17,5,10000,low_standard
7883605985,2015-03-30,3,6000,low_standard
3876200100,2014-07-10,4,7500,low_standard
7579200765,2014-10-06,2,944,low_standard
7558300170,2014-12-12,3,13477,low_standard
6056111350,2015-05-12,3,2343,low_standard
3291800670,2014-06-30,3,7904,low_standard
6804600550,2014-07-08,4,9503,low_standard
9477201530,2015-04-23,3,7565,low_standard
2856100125,2014-10-01,2,5100,low_standard
9828702095,2014-09-25,1,2400,low_standard
3022800260,2014-10-07,3,2801,low_standard
6116500366,2015-04-01,3,19007,low_standard
1473120390,2014-12-24,4,9551,low_standard
259801110,2014-08-28,3,7030,low_standard
3876300310,2014-10-22,4,10070,low_standard
1220069035,2014-11-20,4,385506,low_standard
6844700810,2014-09-01,3,4590,low_standard
2781100080,2014-12-10,4,5700,low_standard
9558040230,2015-04-06,4,4432,low_standard
2826049117,2014-05-28,3,6480,low_standard
5694501195,2015-05-11,1,2500,low_standard
1657300280,2014-12-29,3,10689,low_standard
7319900345,2014-08-25,3,3072,low_standard
7640400106,2014-09-11,2,8100,low_standard
3426049153,2014-11-10,2,5643,low_standard
3756500060,2015-03-09,3,9660,low_standard
7202330170,2014-07-17,3,3031,low_standard
5101402488,2014-06-24,3,6380,low_standard
2771602427,2014-05-08,2,1179,low_standard
1025059186,2014-09-17,3,9885,low_standard
3034200036,2015-04-24,2,9255,low_standard
9528102772,2014-07-08,2,1372,low_standard
9141100255,2015-04-29,2,29347,low_standard
5100403321,2015-03-18,2,6380,low_standard
6028000090,2015-01-26,3,14279,low_standard
2881700522,2015-04-21,3,9150,low_standard
2461900945,2015-04-21,5,6250,low_standard
5637500070,2014-07-31,3,1304,low_standard
2592400470,2014-12-05,5,6840,low_standard
5214500690,2014-09-04,4,8545,low_standard
272000125,2014-08-29,3,4000,low_standard
4140900140,2014-05-27,3,12940,low_standard
6072760210,2014-10-02,4,14255,low_standard
3862710050,2014-11-13,3,3265,low_standard
2767604712,2014-09-19,3,1125,low_standard
7852030960,2014-11-06,3,4500,low_standard
6403510090,2014-11-11,4,7513,low_standard
5288200225,2014-11-25,3,2875,low_standard
7338200240,2014-05-16,3,36847,low_standard
2622029073,2014-09-05,3,205603,low_standard
5561000190,2014-05-02,3,35100,low_standard
3501600135,2014-07-07,3,4800,low_standard
1725059259,2014-11-25,3,16393,low_standard
2767604074,2014-08-22,2,1232,low_standard
2558660290,2015-02-18,3,7700,low_standard
3363900111,2014-12-03,2,3120,low_standard
3298400470,2015-02-04,3,8925,low_standard
1774000330,2014-07-07,3,17568,low_standard
520700125,2014-08-05,3,8775,low_standard
8682260470,2014-06-19,2,4225,low_standard
2623029078,2014-06-03,5,137565,low_standard
2203500570,2015-02-17,4,10642,low_standard
1474000050,2014-05-08,3,9282,low_standard
6824100014,2015-04-29,3,1180,low_standard
461003251,2014-08-01,3,1221,low_standard
2487700274,2015-03-09,2,1452,low_standard
1494300040,2014-06-24,4,8505,low_standard
1151100070,2015-02-24,3,22357,low_standard
6825100015,2014-06-04,2,6800,low_standard
1023059246,2014-05-14,3,5200,low_standard
7857003505,2014-09-09,5,8316,low_standard
1085623630,2014-10-03,4,4772,low_standard
8126300610,2015-04-01,3,12714,low_standard
3693900985,2014-05-29,2,5000,low_standard
8854000370,2014-06-20,5,12429,low_standard
2591850080,2014-06-30,4,11173,low_standard
6306800010,2014-08-11,4,8392,low_standard
3343903647,2014-10-28,3,9420,low_standard
9267200226,2014-05-02,3,1235,low_standard
993002127,2015-02-23,3,1384,low_standard
6378500125,2015-05-01,2,7538,low_standard
475000176,2014-12-22,3,1193,low_standard
9324800455,2014-10-23,2,8100,low_standard
3840700653,2014-12-12,4,9600,low_standard
5104200470,2015-03-25,5,9856,low_standard
3876313170,2014-12-09,3,8000,low_standard
9269260420,2014-11-10,4,3899,low_standard
1226039054,2015-03-16,3,10200,low_standard
2767704777,2014-09-19,3,1238,low_standard
4319200450,2015-01-20,4,6600,low_standard
9828202325,2014-06-19,2,6600,low_standard
3578110020,2014-10-01,3,6680,low_standard
7905380280,2014-08-22,4,15044,low_standard
808300470,2014-12-02,4,5751,low_standard
7300700056,2014-10-29,3,6710,low_standard
3904901710,2015-02-24,3,4789,low_standard
3213200245,2015-01-15,1,4512,low_standard
2113700790,2015-03-12,3,4000,low_standard
1422300100,2014-09-29,3,46638,low_standard
5706201360,2015-02-19,5,12551,low_standard
2044500201,2014-06-09,3,7200,low_standard
4449800063,2015-04-03,2,2786,low_standard
3034200142,2014-09-23,3,6988,low_standard
2896400300,2015-03-19,4,2684,low_standard
3336000050,2015-05-01,6,4290,low_standard
2591820080,2014-11-03,4,10375,low_standard
1473120230,2014-12-23,4,7590,low_standard
6300000378,2015-03-03,4,4033,low_standard
1138020200,2014-09-03,4,6460,low_standard
3111300040,2014-08-01,3,8491,low_standard
3298300210,2015-02-19,3,7590,low_standard
6117501820,2015-04-28,2,11234,low_standard
7203102050,2014-07-28,3,5680,low_standard
1972202010,2014-08-01,3,1350,low_standard
1776230060,2014-07-08,4,3143,low_standard
2769602135,2014-08-13,3,2500,low_standard
8665050450,2014-09-12,3,4065,low_standard
3626039415,2014-06-11,3,2581,low_standard
3816300105,2015-01-12,4,10125,low_standard
5255710010,2014-12-15,3,13700,low_standard
3629970610,2014-07-18,3,2375,low_standard
2461900448,2014-06-16,3,2674,low_standard
1072010510,2015-02-10,4,14073,low_standard
9485950040,2014-06-06,4,50994,low_standard
5592900105,2015-02-13,4,7200,low_standard
8024202350,2014-07-21,2,5106,low_standard
8663370020,2014-08-06,3,6911,low_standard
7852130800,2014-05-13,4,6355,low_standard
1232001040,2014-10-16,3,4219,low_standard
1934800086,2014-11-20,2,1222,low_standard
1523069215,2014-06-03,3,132858,low_standard
7170200080,2014-06-17,2,3800,low_standard
9528104360,2014-09-12,2,1245,low_standard
1036100100,2014-07-02,3,7984,low_standard
8035350090,2014-06-16,3,9521,low_standard
5101405124,2014-09-12,4,6380,low_standard
322069010,2015-05-08,3,233481,low_standard
7132300695,2015-04-21,3,3348,low_standard
6450303950,2014-05-05,5,9240,low_standard
5088500170,2014-10-27,3,16102,low_standard
1937300180,2014-06-06,3,5000,low_standard
3570300080,2014-10-28,3,3015,low_standard
4154304505,2014-09-19,2,7200,low_standard
9297300395,2014-05-27,3,4000,low_standard
1313300400,2014-07-01,3,13446,low_standard
1442300005,2015-02-18,3,6880,low_standard
2525000760,2014-11-05,3,12744,low_standard
9297300590,2014-11-03,4,4400,low_standard
9214400396,2015-02-27,2,5643,low_standard
2206700070,2014-10-13,3,9656,low_standard
5104450070,2015-03-09,4,7506,low_standard
3760500240,2015-05-12,2,16321,low_standard
3448740190,2014-07-09,4,5200,low_standard
1049010300,2015-04-27,4,4745,low_standard
1839920050,2015-04-14,3,10713,low_standard
2112700185,2015-03-25,3,6000,low_standard
7658600150,2014-06-30,4,3840,low_standard
2767704055,2014-06-09,2,5000,low_standard
2126049154,2014-12-17,4,8148,low_standard
3735901600,2014-06-06,2,4080,low_standard
8122100235,2015-04-13,2,6250,low_standard
2770601769,2014-06-17,3,1238,low_standard
1088000030,2014-12-03,4,8548,low_standard
1770000130,2014-11-26,3,16748,low_standard
2489200165,2014-08-07,3,5500,low_standard
3971700635,2015-05-06,4,7245,low_standard
1972201161,2015-03-23,1,1800,low_standard
5415300060,2014-08-13,6,8620,low_standard
2201500490,2015-04-06,3,10080,low_standard
2202500290,2014-05-02,4,8800,low_standard
5592900285,2014-11-04,4,9663,low_standard
7202290160,2015-01-14,3,3987,low_standard
6392001950,2014-09-08,3,3000,low_standard
6675500035,2014-06-13,3,8173,low_standard
3831250150,2015-03-26,3,6197,low_standard
106000015,2014-06-19,3,8065,low_standard
808300090,2015-01-16,4,9065,low_standard
9297300500,2014-10-23,2,4000,low_standard
2138000120,2014-06-26,4,8751,low_standard
2619950740,2015-01-09,3,5100,low_standard
525049174,2015-04-02,3,1231,low_standard
2061800045,2015-01-22,6,11970,low_standard
7853230590,2014-10-29,4,6578,low_standard
3488300085,2014-09-19,2,5600,low_standard
3448700070,2014-07-23,4,5350,low_standard
8122101115,2015-04-21,4,6500,low_standard
5651010150,2015-05-10,3,5790,low_standard
7853230270,2014-08-04,3,6082,low_standard
7625701891,2014-08-06,3,4800,low_standard
425079046,2014-07-29,3,147823,low_standard
662440030,2015-03-26,4,4699,low_standard
7579200767,2014-11-05,2,1170,low_standard
3876312490,2015-04-14,4,8400,low_standard
1221079058,2014-08-27,2,88327,low_standard
7937600380,2015-02-17,4,50112,low_standard
2832100910,2014-07-08,4,9640,low_standard
7504001440,2014-09-15,2,12142,low_standard
826059152,2014-11-17,5,65340,low_standard
1558500050,2014-11-13,3,7074,low_standard
1524079156,2014-06-10,5,15247,low_standard
3812400070,2015-05-06,5,6750,low_standard
5088500310,2015-03-12,3,16677,low_standard
3131201563,2014-06-25,2,3036,low_standard
3790600080,2015-04-08,3,9960,low_standard
6817800220,2014-08-29,3,11067,low_standard
126039256,2014-09-04,3,5040,low_standard
9477000060,2015-03-31,3,7965,low_standard
3876312370,2014-09-15,3,7210,low_standard
3876300080,2014-12-24,5,7875,low_standard
3818700016,2014-10-07,3,8301,low_standard
1737300110,2014-08-26,4,8171,low_standard
3764390100,2014-07-22,3,3200,low_standard
3574801310,2014-12-16,3,9353,low_standard
8944550140,2014-05-19,3,3360,low_standard
6392003490,2014-07-23,3,6000,low_standard
263000291,2014-09-04,3,9450,low_standard
1657300270,2015-03-12,4,10925,low_standard
723099044,2014-08-07,3,16200,low_standard
3862700020,2015-04-23,3,2787,low_standard
3332000715,2014-07-01,4,5053,low_standard
7972600910,2015-05-07,4,4760,low_standard
4092302096,2015-03-25,3,1062,low_standard
4246000180,2014-05-23,4,9600,low_standard
1105000571,2014-06-10,3,7189,low_standard
4415600030,2015-03-16,3,7200,low_standard
8029550160,2014-05-16,4,7568,low_standard
4140090420,2015-03-18,3,8565,low_standard
4027700797,2014-08-07,3,7200,low_standard
2568800160,2014-10-15,4,7000,low_standard
7787110060,2014-10-13,3,9226,low_standard
9578501030,2014-07-29,4,5033,low_standard
6046401030,2014-05-28,3,5100,low_standard
6139800390,2014-10-06,3,10800,low_standard
9187200095,2014-12-02,6,5500,low_standard
7852130640,2014-06-02,3,6396,low_standard
3644100030,2015-02-09,4,1856,low_standard
2231000020,2014-08-12,3,7120,low_standard
2634500070,2015-01-16,3,8145,low_standard
565300110,2014-12-16,3,6435,low_standard
9306500200,2015-04-01,3,6000,low_standard
1787600209,2014-09-09,3,8867,low_standard
8562600260,2014-11-20,3,7350,low_standard
3904901570,2015-03-20,3,6232,low_standard
7525100530,2015-04-11,3,2240,low_standard
9527000490,2014-07-30,3,7350,low_standard
6744700423,2014-06-06,3,6250,low_standard
6791100410,2014-09-19,3,15000,low_standard
2473372170,2014-08-06,4,13059,low_standard
9269200340,2015-04-23,4,5160,low_standard
7852150220,2014-06-03,3,4036,low_standard
1726069179,2014-12-23,3,51763,low_standard
3220079017,2015-02-13,5,329903,low_standard
1839920160,2014-07-14,3,7080,low_standard
7821200375,2015-01-26,2,3235,low_standard
3981200660,2014-07-15,3,13673,low_standard
8807810110,2014-05-22,3,14925,low_standard
1775800510,2015-03-24,4,12528,low_standard
2780700050,2014-11-06,3,9812,low_standard
4318200440,2014-05-22,3,1578,low_standard
5101406489,2015-05-01,3,6380,low_standard
4038500330,2015-04-07,3,8134,low_standard
6204410330,2014-10-20,4,8400,low_standard
2026049097,2014-11-25,2,10052,low_standard
643500030,2014-11-14,5,7700,low_standard
8682280490,2014-08-01,2,4866,low_standard
5637500094,2014-05-22,3,1612,low_standard
3755100540,2014-07-25,5,10609,low_standard
5160700035,2015-04-22,2,4000,low_standard
8651720060,2015-02-02,3,8831,low_standard
3521069150,2014-10-17,3,71002,low_standard
7744500020,2014-08-26,2,12530,low_standard
2781230080,2015-04-08,4,6000,low_standard
8576400050,2014-05-09,4,10500,low_standard
8029550020,2014-07-01,4,6087,low_standard
5469501200,2014-08-20,3,14950,low_standard
6116500028,2015-05-03,3,9000,low_standard
1250200595,2014-07-24,4,3600,low_standard
7625703405,2014-09-10,2,6500,low_standard
5634500415,2014-07-15,3,12677,low_standard
3204800040,2014-11-03,3,12865,low_standard
4427100130,2015-03-04,3,6240,low_standard
726049190,2015-02-18,3,7200,low_standard
7525211520,2015-03-18,3,2752,low_standard
7237450190,2014-08-06,5,4685,low_standard
9578500690,2015-03-27,4,5166,low_standard
9834201370,2015-04-17,3,1078,low_standard
6791100280,2014-10-10,3,15225,low_standard
8029900110,2014-11-14,4,9460,low_standard
2201501015,2014-05-02,4,10000,low_standard
3816700150,2014-11-14,3,12480,low_standard
7925100271,2014-05-20,3,4500,low_standard
6381501965,2014-06-12,4,6000,low_standard
3797000035,2014-05-21,3,3000,low_standard
8132700190,2014-06-02,2,4802,low_standard
65000085,2014-07-08,3,6039,low_standard
9804500420,2015-04-24,4,50123,low_standard
7201600190,2015-02-20,4,7650,low_standard
4046501300,2014-09-16,3,12860,low_standard
9414610010,2014-06-17,3,9000,low_standard
3869900120,2015-02-26,3,1310,low_standard
6386200100,2014-07-18,3,7508,low_standard
4307351180,2014-09-15,5,8432,low_standard
1704900180,2014-10-30,3,5225,low_standard
7625701386,2014-05-16,3,4333,low_standard
476000335,2014-12-17,2,1194,low_standard
2619950070,2014-08-26,4,7200,low_standard
